"","SubjectID","blocknum","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","blocknum","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","blocknum","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","blocknum","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","blocknum","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","blocknum","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","blocknum","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low","SubjectID","blocknum","wordtype","mean","sd","pos_2sd","neg_2sd","outlier_high","outlier_low"
"2164","Subject74","num1","negative",420.5,77.3721819871622,575.244363974324,265.755636025676,0,0,"Subject75","num2","negative",437.666666666667,151.169581676482,740.00583001963,135.327503313704,0,0,"Subject74","num1","positive",481.333333333333,88.7359037034086,658.805140740151,303.861525926516,0,0,"Subject75","num2","positive",451.833333333333,85.2342582995757,622.301849932485,281.364816734182,0,0,"Subject75","num1","suicide",493.857142857143,102.470151108173,698.797445073489,288.916840640796,0,0,"Subject75","num2","suicide",448.666666666667,74.8250484716708,598.316763610008,299.016569723325,0,0,"Subject74","num1","neutral",438.5,116.326734205466,671.153468410932,205.846531589068,2,0,"Subject75","num2","neutral",461.4,105.454782305551,672.309564611102,250.490435388898,0,0
"2172","Subject75","num1","negative",564.714285714286,201.839779784107,968.393845282499,161.034726146072,0,0,"Subject76","num2","negative",511.5,215.699074891597,942.898149783195,80.1018502168054,0,0,"Subject75","num1","positive",536,205.011869575073,946.023739150146,125.976260849854,2,0,"Subject76","num2","positive",487.166666666667,81.2278874338715,649.62244153441,324.710891798924,0,0,"Subject76","num1","suicide",483.5,51.7818852144612,587.063770428922,379.936229571078,0,0,"Subject76","num2","suicide",484.166666666667,121.863435737291,727.89353814125,240.439795192084,0,0,"Subject75","num1","neutral",596,159.96470198876,915.929403977521,276.070596022479,2,0,"Subject76","num2","neutral",543.333333333333,138.528194264058,820.38972186145,266.276944805217,0,0
"2180","Subject76","num1","negative",587.4,308.505069290243,1204.41013858049,-29.6101385804865,0,0,"Subject77","num2","negative",486.666666666667,77.1955407724534,641.057748211573,332.27558512176,0,0,"Subject76","num1","positive",499.833333333333,75.8693054874731,651.57194430828,348.094722358387,0,0,"Subject77","num2","positive",449,57.1950411073611,563.390082214722,334.609917785278,0,0,"Subject77","num1","suicide",426.833333333333,38.1547884123065,503.142910157946,350.52375650872,0,0,"Subject77","num2","suicide",455.166666666667,50.497224646209,556.161115959085,354.172217374249,0,0,"Subject76","num1","neutral",490.666666666667,36.9110314462254,564.488729559118,416.844603774216,0,0,"Subject77","num2","neutral",503.666666666667,26.0186413359671,555.703949338601,451.629383994732,0,0
"2188","Subject77","num1","negative",480.666666666667,167.464152654359,815.594971975385,145.738361357949,2,0,"Subject78","num2","negative",598.5,117.048164134568,832.596328269136,364.403671730864,0,0,"Subject77","num1","positive",441.333333333333,48.8361515372546,539.005636407843,343.661030258824,0,0,"Subject78","num2","positive",697.666666666667,193.364156372625,1084.39497941192,310.938353921417,0,0,"Subject78","num1","suicide",730.833333333333,401.118171962812,1533.06967725896,-71.4030105922902,2,0,"Subject78","num2","suicide",857,245.416899469972,1347.83379893994,366.166201060055,0,0,"Subject77","num1","neutral",465,46.3944441118163,557.788888223633,372.211111776367,0,0,"Subject78","num2","neutral",1011,473.615494218291,1958.23098843658,63.7690115634173,0,0
"2196","Subject78","num1","negative",624.333333333333,190.347688255577,1005.02870984449,243.637956822179,0,0,"Subject79","num2","negative",513.333333333333,77.9082599580877,669.149853249509,357.516813417158,0,0,"Subject78","num1","positive",699.666666666667,282.491297801071,1264.64926226881,134.684071064525,0,0,"Subject79","num2","positive",547.166666666667,157.406730440216,861.980127547098,232.353205786235,0,0,"Subject79","num1","suicide",571.333333333333,128.999882546341,829.333098426015,313.333568240652,0,0,"Subject79","num2","suicide",814.666666666667,258.221657190919,1331.1099810485,298.22335228483,0,0,"Subject78","num1","neutral",860.2,521.156577026308,1902.51315405262,-182.113154052615,0,0,"Subject79","num2","neutral",484.666666666667,84.9334855619206,654.533637790508,314.799695542826,0,0
"2204","Subject79","num1","negative",491.5,120.111690446093,731.723380892187,251.276619107813,0,0,"Subject8","num2","negative",409.333333333333,56.3032912542473,521.939915841828,296.726750824839,0,0,"Subject79","num1","positive",547.166666666667,91.7078695278291,730.582405722325,363.750927611008,0,0,"Subject8","num2","positive",417.5,42.2836740469545,502.067348093909,332.932651906091,0,0,"Subject8","num1","suicide",421.666666666667,61.5398368144693,544.746340295605,298.586993037728,0,0,"Subject8","num2","suicide",408.666666666667,60.9222057341586,530.511078134984,286.822255198349,0,0,"Subject79","num1","neutral",476,67.035946937581,610.071893875162,341.928106124838,0,0,"Subject8","num2","neutral",445,20.0725955199892,485.145191039978,404.854808960022,0,0
"2212","Subject8","num1","negative",428,41.0055428625759,510.011085725152,345.988914274848,0,0,"Subject81","num2","negative",998.166666666667,244.51541439915,1487.19749546497,509.135837868367,0,0,"Subject8","num1","positive",386.4,57.242563806237,500.885127612474,271.914872387526,0,0,"Subject81","num2","positive",677,259.510027832172,1196.02005566434,157.979944335657,0,0,"Subject81","num1","suicide",734.166666666667,138.221714734851,1010.61009613637,457.723237196965,0,0,"Subject81","num2","suicide",675.666666666667,183.515832031083,1042.69833072883,308.635002604501,0,0,"Subject8","num1","neutral",446,83.2542655199884,612.508531039977,279.491468960023,0,0,"Subject81","num2","neutral",790.333333333333,275.664266597591,1341.66186652852,239.004800138151,0,0
"2220","Subject81","num1","negative",763.833333333333,271.916040963628,1307.66541526059,220.001251406078,2,0,"Subject82","num2","negative",386.833333333333,62.7764190431311,512.386171419595,261.280495247071,0,0,"Subject81","num1","positive",692.833333333333,127.161195720116,947.155724773566,438.510941893101,0,0,"Subject82","num2","positive",487.833333333333,120.982968999272,729.799271331877,245.86739533479,0,0,"Subject82","num1","suicide",410.333333333333,126.926846027246,664.187025387826,156.479641278841,2,0,"Subject82","num2","suicide",489.5,173.233158698695,835.96631739739,143.03368260261,0,0,"Subject81","num1","neutral",842.5,112.684192647981,1067.86838529596,617.131614704038,0,0,"Subject82","num2","neutral",445.166666666667,113.968762333715,673.104191334096,217.229141999237,0,0
"2228","Subject82","num1","negative",430.166666666667,191.207090650822,812.58084796831,47.7524853650235,2,0,"Subject83","num2","negative",422.5,46.541281773184,515.582563546368,329.417436453632,0,0,"Subject82","num1","positive",497.6,295.878052958009,1089.35610591602,-94.1561059160175,0,0,"Subject83","num2","positive",476.5,229.571735669228,935.643471338456,17.3565286615443,2,0,"Subject83","num1","suicide",395.5,15.1567566691318,425.813513338264,365.186486661736,0,0,"Subject83","num2","suicide",452.666666666667,114.290963082933,681.248592832532,224.084740500802,0,0,"Subject82","num1","neutral",333.833333333333,28.5110292321899,390.855391797713,276.811274868953,0,0,"Subject83","num2","neutral",448,105.998284720256,659.996569440511,236.003430559489,0,0
"2236","Subject83","num1","negative",394.166666666667,31.2841328743018,456.73493241527,331.598400918063,0,0,"Subject84","num2","negative",426.833333333333,85.0377812647075,596.908895862748,256.757770803918,0,0,"Subject83","num1","positive",394.5,40.9200995288934,476.340199057787,312.659800942213,0,0,"Subject84","num2","positive",426.6,33.5698277227235,493.739655445447,359.460344554553,0,0,"Subject84","num1","suicide",436.333333333333,121.719000782602,679.771334898538,192.895331768129,2,0,"Subject84","num2","suicide",440.166666666667,72.4817636416641,585.130193949995,295.203139383338,0,0,"Subject83","num1","neutral",427.333333333333,62.5217537899386,552.37684091321,302.289825753456,0,0,"Subject84","num2","neutral",432,51.5536398111499,535.1072796223,328.8927203777,0,0
"2244","Subject84","num1","negative",382,43.2203655699486,468.440731139897,295.559268860103,0,0,"Subject85","num2","negative",683.166666666667,37.6752470784764,758.517160823619,607.816172509714,0,0,"Subject84","num1","positive",384.8,24.5075951945968,433.815190389194,335.784809610807,0,0,"Subject85","num2","positive",708.6,68.1879754795521,844.975950959104,572.224049040896,0,0,"Subject85","num1","suicide",799.166666666667,150.356445176323,1099.87955701931,498.453776314021,0,0,"Subject85","num2","suicide",948.833333333333,236.655035992489,1422.14340531831,475.523261348356,0,0,"Subject84","num1","neutral",379.333333333333,42.9361753247207,465.205683982775,293.460982683892,0,0,"Subject85","num2","neutral",849.4,115.112698401755,1079.62539680351,619.174603196491,0,0
"2252","Subject85","num1","negative",1014.83333333333,380.539051474313,1775.91143628196,253.755230384708,0,0,"Subject87","num2","negative",886.833333333333,351.337919008657,1589.50917135065,184.15749531602,0,0,"Subject85","num1","positive",821.166666666667,145.098608058817,1111.3638827843,530.969450549034,0,0,"Subject87","num2","positive",796.666666666667,149.703545432804,1096.07375753227,497.259575801059,0,0,"Subject87","num1","suicide",570.166666666667,114.697097794252,799.560862255171,340.772471078162,0,0,"Subject87","num2","suicide",697.5,216.046080943185,1129.59216188637,265.407838113631,0,0,"Subject85","num1","neutral",851.833333333333,266.530173401312,1384.89368013596,318.77298653071,0,0,"Subject87","num2","neutral",781.333333333333,204.020201020003,1189.37373537334,373.292931293327,0,0
"2260","Subject87","num1","negative",674,151.491840631031,976.983681262063,371.016318737937,0,0,"Subject88","num2","negative",498.833333333333,72.7996420237619,644.432617380857,353.23404928581,0,0,"Subject87","num1","positive",609.333333333333,134.08364643917,877.500626211673,341.166040454994,0,0,"Subject88","num2","positive",443.666666666667,38.5305860402624,520.727838747191,366.605494586142,0,0,"Subject88","num1","suicide",438,63.5609943282828,565.121988656566,310.878011343434,0,0,"Subject88","num2","suicide",477.833333333333,69.9543140957444,617.741961524822,337.924705141845,0,0,"Subject87","num1","neutral",611.333333333333,173.278196358726,957.889726050786,264.776940615881,0,0,"Subject88","num2","neutral",493.666666666667,74.5719095703583,642.810485807383,344.52284752595,0,0
"2268","Subject88","num1","negative",470.833333333333,82.9488707066899,636.731074746713,304.935591919954,0,0,"Subject89","num2","negative",576.666666666667,121.723481960573,820.113630587814,333.21970274552,0,0,"Subject88","num1","positive",458,100.942828103113,659.885656206225,256.114343793775,0,0,"Subject89","num2","positive",706.166666666667,190.621392166554,1087.40945099977,324.923882333559,0,0,"Subject89","num1","suicide",771,92.9608212405328,956.921642481066,585.078357518934,0,0,"Subject89","num2","suicide",770.8,508.593878584213,1787.98775716843,-246.387757168426,0,0,"Subject88","num1","neutral",485.833333333333,42.1357833963514,570.104900126036,401.561766540631,0,0,"Subject89","num2","neutral",567,162.199652504952,891.399305009905,242.600694990095,0,0
"2276","Subject89","num1","negative",596.666666666667,130.379399748533,857.425466163734,335.9078671696,0,0,"Subject9","num2","negative",651,170.310945572556,991.621891145112,310.378108854888,2,0,"Subject89","num1","positive",686.333333333333,135.146609504664,956.626552342661,416.040114324006,0,0,"Subject9","num2","positive",536,110.427269359438,756.854538718875,315.145461281125,0,0,"Subject9","num1","suicide",427.4,46.6314152571943,520.662830514388,334.137169485611,0,0,"Subject9","num2","suicide",568.8,260.80252214186,1090.40504428372,47.1949557162793,0,0,"Subject89","num1","neutral",606,166.321703607524,938.643407215048,273.356592784952,0,0,"Subject9","num2","neutral",605.5,169.736426689896,944.972853379793,266.027146620207,0,0
"2284","Subject9","num1","negative",419.8,94.4396338644133,608.679267728827,230.920732271173,0,0,"Subject91","num2","negative",633,104.68307148028,842.36614296056,423.63385703944,0,0,"Subject9","num1","positive",477.833333333333,98.6240182191791,675.081369771691,280.585296894975,0,0,"Subject91","num2","positive",902.8,408.121114921103,1719.04222984221,86.5577701577932,0,0,"Subject91","num1","suicide",612.833333333333,136.697963896078,886.229261125489,339.437405541178,0,0,"Subject91","num2","suicide",709.833333333333,175.305879864742,1060.44509306282,359.221573603848,2,0,"Subject9","num1","neutral",497.833333333333,129.134766344265,756.102866021863,239.563800644804,0,0,"Subject91","num2","neutral",670.333333333333,105.875856405967,882.085046145268,458.581620521399,0,0
"2292","Subject91","num1","negative",610,120.566843022299,851.133686044598,368.866313955402,0,0,"Subject92","num2","negative",617.833333333333,93.6500578394554,805.133449012244,430.533217654423,0,0,"Subject91","num1","positive",515.5,112.254175868874,740.008351737747,290.991648262253,0,0,"Subject92","num2","positive",804,256.73190827646,1317.46381655292,290.53618344708,0,0,"Subject92","num1","suicide",903.666666666667,216.414305246099,1336.49527715886,470.83805617447,0,0,"Subject92","num2","suicide",1061.2,594.911160501204,2251.02232100241,-128.622321002407,0,0,"Subject91","num1","neutral",570.333333333333,177.439020682053,925.21137469744,215.455291969227,0,0,"Subject92","num2","neutral",601.8,186.745697555675,975.29139511135,228.30860488865,0,0
"2300","Subject92","num1","negative",848,347.305995550688,1542.61199110138,153.388008898624,2,0,"Subject93","num2","negative",480.833333333333,64.8506442574479,610.534621848229,351.132044818438,0,0,"Subject92","num1","positive",823.333333333333,259.416594875828,1342.16652308499,304.500143581677,0,0,"Subject93","num2","positive",428.666666666667,55.4966556458926,539.659977958452,317.673355374881,2,0,"Subject93","num1","suicide",457.166666666667,79.5313926964845,616.229452059636,298.103881273698,0,0,"Subject93","num2","suicide",459,96.7226588099848,652.44531761997,265.55468238003,0,0,"Subject92","num1","neutral",749.6,172.007234989953,1093.61446997991,405.585530020094,0,0,"Subject93","num2","neutral",481.166666666667,97.1772825429084,675.521231752483,286.81210158085,0,0
"2308","Subject93","num1","negative",423.5,37.9557158230004,499.411431646001,347.588568353999,0,0,"Subject94","num2","negative",396.666666666667,104.987733771257,606.64213420918,186.691199124154,0,0,"Subject93","num1","positive",407.666666666667,47.9873720762856,503.641410819238,311.691922514095,0,0,"Subject94","num2","positive",372.166666666667,99.0618111294278,570.290288925522,174.043044407811,0,0,"Subject94","num1","suicide",366.833333333333,69.5005995177979,505.834532368929,227.832134297737,0,0,"Subject94","num2","suicide",377.2,56.6054571377864,490.410914275573,263.989085724427,0,0,"Subject93","num1","neutral",404.833333333333,75.6364911129462,556.106315559226,253.560351107441,2,0,"Subject94","num2","neutral",796.2,536.105876773526,1868.41175354705,-276.011753547052,0,0
"2316","Subject94","num1","negative",399.833333333333,34.4220683265661,468.677469986466,330.989196680201,0,0,"Subject95","num2","negative",441.833333333333,52.69264798352,547.218629300373,336.448037366293,0,0,"Subject94","num1","positive",473.5,151.324756131248,776.149512262497,170.850487737503,0,0,"Subject95","num2","positive",405.166666666667,85.046333183029,575.259333032725,235.074000300609,0,0,"Subject95","num1","suicide",411.333333333333,44.6752592368392,500.683851807012,321.982814859655,0,0,"Subject95","num2","suicide",447,59.6139092982349,566.22781859647,327.77218140353,0,0,"Subject94","num1","neutral",389,50.3731530227615,489.746306045523,288.253693954477,0,0,"Subject95","num2","neutral",442.5,50.9429270672762,544.385854134552,340.614145865448,2,0
